eid,frame_idx,p_exit,prompt_tokens,tainted
2025_11_19_1763582640_L,11,0.000642,8643,N
2025_11_19_1763582640_L,12,0.024530,10125,N
2025_11_19_1763582640_L,13,0.011359,8862,N
2025_11_19_1763582640_L,14,0.012725,8903,N
2025_11_19_1763582640_L,15,0.070703,9001,N
2025_11_19_1763582640_L,16,0.018022,9075,N
2025_11_19_1763582640_L,17,0.009945,9862,N
2025_11_19_1763582640_L,18,0.055571,9269,N
2025_11_19_1763582640_L,19,0.033646,9332,N
2025_11_19_1763582640_L,20,0.018814,9409,N
2025_11_19_1763582640_L,21,0.420576,9477,N
2025_11_19_1763582640_L,22,0.134573,10173,N
2025_11_19_1763582640_L,23,0.118023,9470,N
2025_11_19_1763582640_L,24,0.062196,9492,N
2025_11_19_1763582640_L,25,0.024385,9511,N
2025_11_19_1763582640_L,26,0.084209,9506,N
2025_11_19_1763582640_L,27,0.052349,10929,N
2025_11_19_1763582640_L,28,0.949122,9507,N
2025_11_19_1763582640_L,29,0.148346,9510,N
2025_11_19_1763582640_L,30,0.004747,9522,N
2025_11_19_1763582640_L,31,0.995665,9520,N
2025_11_19_1763582640_L,32,0.679791,10220,N
2025_11_19_1763582640_L,33,0.406331,9555,N
2025_11_19_1763582640_L,34,0.012947,9573,N
2025_11_19_1763582640_L,35,0.080430,9565,N
2025_11_19_1763582640_L,36,0.492707,9557,N
2025_11_19_1763582640_L,37,0.341835,10259,N
2025_11_19_1763582640_L,38,0.008200,9545,N
2025_11_19_1763582640_L,39,0.010708,9522,N
2025_11_19_1763582640_L,40,0.003291,9523,N
2025_11_19_1763582640_L,41,0.072373,9537,N
2025_11_19_1763582640_L,42,0.016432,10946,N
2025_11_19_1763582640_L,43,0.058896,9533,N
2025_11_19_1763582640_L,44,0.179274,9523,N
2025_11_19_1763582640_L,45,0.006932,9517,N
2025_11_27_1764254400_S,0,0.006263,5638,N
2025_11_27_1764254400_S,1,0.001711,8451,N
2025_11_27_1764254400_S,2,0.036217,7900,N
2025_11_27_1764254400_S,3,0.072665,7965,N
2025_11_27_1764254400_S,4,0.019271,8011,N
2025_11_27_1764254400_S,5,0.006213,8083,N
2025_11_27_1764254400_S,6,0.015564,9504,N
2025_11_27_1764254400_S,7,0.020679,8233,N
2025_11_27_1764254400_S,8,0.025192,8285,N
2025_11_27_1764254400_S,9,0.004041,8373,N
2025_11_27_1764254400_S,10,0.047628,8445,N
2025_11_27_1764254400_S,11,0.601647,9179,N
2025_11_27_1764254400_S,12,0.040274,8605,N
2025_11_27_1764254400_S,13,0.034391,8681,N
2025_11_27_1764254400_S,14,0.015259,8762,N
2025_11_27_1764254400_S,15,0.016358,8798,N
2025_11_27_1764254400_S,16,0.263595,9566,N
2025_11_27_1764254400_S,17,0.086239,8995,N
2025_11_27_1764254400_S,18,0.450179,9054,N
2025_11_27_1764254400_S,19,0.287897,9097,N
2025_11_27_1764254400_S,20,0.149611,9189,N
2025_11_27_1764254400_S,21,0.125406,11313,N
2025_11_27_1764254400_S,22,0.999865,9245,N
2025_11_27_1764254400_S,23,0.997250,9238,N
2025_11_27_1764254400_S,24,0.949473,9257,N
2025_11_27_1764254400_S,25,0.869445,9250,N
2025_11_28_1764342910_L,0,0.008002,5694,N
2025_11_28_1764342910_L,1,0.001710,7857,N
2025_11_28_1764342910_L,2,0.000514,7902,N
2025_11_28_1764342910_L,3,0.001153,7949,N
2025_11_28_1764342910_L,4,0.000973,8034,N
2025_11_28_1764342910_L,5,0.000181,8776,N
2025_11_28_1764342910_L,6,0.000601,8212,N
2025_11_28_1764342910_L,7,0.001013,8266,N
2025_11_28_1764342910_L,8,0.000169,8334,N
2025_11_28_1764342910_L,9,0.000769,8393,N
2025_11_28_1764342910_L,10,0.009338,9146,N
2025_11_28_1764342910_L,11,0.000267,8552,N
2025_11_28_1764342910_L,12,0.000885,8632,N
2025_11_28_1764342910_L,13,0.001012,8718,N
2025_11_28_1764342910_L,14,0.000741,8794,N
2025_11_28_1764342910_L,15,0.007629,10230,N
2025_11_28_1764342910_L,16,0.002458,8975,N
2025_11_28_1764342910_L,17,0.002722,9048,N
2025_11_28_1764345985_L,0,0.016690,5701,N
2025_11_28_1764345985_L,1,0.007092,7869,N
2025_11_28_1764345985_L,2,0.048825,7922,N
2025_11_28_1764345985_L,3,0.014462,7970,N
2025_11_28_1764345985_L,4,0.047175,8740,N
2025_11_28_1764345985_L,5,0.095389,8145,N
2025_11_28_1764345985_L,6,0.120618,8220,N
2025_11_28_1764345985_L,7,0.008143,8277,N
2025_11_28_1764345985_L,8,0.157373,8358,N
2025_11_28_1764345985_L,9,0.649795,9811,N
2025_11_28_1764345985_L,10,0.224920,8526,N
2025_11_28_1764345985_L,11,0.070662,8561,N
2025_11_28_1764345985_L,12,0.127117,8627,N
2025_11_28_1764345985_L,13,0.429493,8712,N
2025_11_28_1764345985_L,14,0.308549,9463,N
2025_11_28_1764345985_L,15,0.096235,8891,N
2025_11_28_1764345985_L,16,0.018370,8964,N
2025_11_28_1764345985_L,17,0.040133,9025,N
2025_11_28_1764345985_L,18,0.211902,9116,N
2025_11_28_1764345985_L,19,0.039781,9869,N
2025_11_28_1764345985_L,20,0.140056,9292,N
2025_11_28_1764345985_L,21,0.020907,9373,N
2025_12_18_1766073900_L,0,0.002090,5705,N
2025_12_18_1766073900_L,1,0.006101,8555,N
2025_12_18_1766073900_L,2,0.000410,7984,N
2025_12_18_1766073900_L,3,0.001334,8037,N
2025_12_18_1766073900_L,4,0.011384,8083,N
2025_12_18_1766073900_L,5,0.001416,8158,N
2025_12_18_1766073900_L,6,0.001779,8922,N
2025_12_18_1766073900_L,7,0.034493,8372,N
2025_12_18_1766073900_L,8,0.050940,8454,N
2025_12_18_1766073900_L,9,0.051589,8502,N
2025_12_18_1766073900_L,10,0.000173,8568,N
2025_12_18_1766073900_L,11,0.010623,10042,N
2025_12_18_1766073900_L,12,0.001323,8722,N
2025_12_18_1766073900_L,13,0.069325,8809,N
2025_12_18_1766073900_L,14,0.003432,8884,N
2025_12_18_1766073900_L,15,0.005320,8935,N
2025_12_18_1766073900_L,16,0.000395,9712,N
2025_12_18_1766073900_L,17,0.831395,9123,N
2025_12_18_1766073900_L,18,0.042168,9187,N
2025_12_18_1766079275_L,0,0.027233,5715,N
2025_12_18_1766079275_L,1,0.001144,8570,N
2025_12_18_1766079275_L,2,0.133101,7993,N
2025_12_18_1766079275_L,3,0.022161,8052,N
2025_12_18_1766079275_L,4,0.164203,8100,N
2025_12_18_1766079275_L,5,0.915946,8172,N
2025_12_18_1766079275_L,6,0.047948,8962,N
2025_12_18_1766079275_L,7,0.023403,8377,N
2025_12_18_1766079275_L,8,0.001153,8445,N
2025_12_18_1766079275_L,9,0.015719,8495,N
2025_12_18_1766079275_L,10,0.001627,8579,N
2025_12_18_1766079275_L,11,0.017807,10064,N
2025_12_18_1766079275_L,12,0.002257,8753,N
2025_12_18_1766079275_L,13,0.273640,8816,N
2025_12_18_1766079275_L,14,0.160148,8887,N
2025_12_18_1766079275_L,15,0.335660,8974,N
2025_12_18_1766079275_L,16,0.014083,9720,N
2025_12_18_1766079275_L,17,0.018310,9143,N
2025_12_18_1766079275_L,18,0.754439,9213,N
2025_12_18_1766079275_L,19,0.320498,9283,N
2025_12_18_1766079275_L,20,0.251887,9367,N
2025_12_18_1766079275_L,21,0.208211,10113,N
2025_12_18_1766079275_L,22,0.327702,9413,N
2025_12_18_1766079275_L,23,0.175404,9443,N
2025_12_18_1766079275_L,24,0.950137,9429,N
2025_12_18_1766079275_L,25,0.125427,9459,N
2025_12_18_1766079275_L,26,0.450594,11550,N
2025_12_18_1766079275_L,27,0.551012,9438,N
2025_12_18_1766079275_L,28,0.796287,9439,N
2025_12_18_1766079275_L,29,0.772183,9459,N
2025_12_18_1766079275_L,30,0.724758,9446,N
2025_12_18_1766079275_L,31,0.622107,10132,N
2025_12_18_1766079275_L,32,0.871102,9453,N
2025_12_18_1766079275_L,33,0.753637,9441,N
2025_12_18_1766079275_L,34,0.098955,9450,N
2025_12_18_1766079275_L,35,0.160883,9454,N
2025_12_18_1766079275_L,36,0.863960,10155,N
2025_12_18_1766079275_L,37,0.791455,9432,N
2025_12_18_1766079275_L,38,0.045569,9453,N
2025_12_18_1766079275_L,39,0.459848,9451,N
2025_12_18_1766079275_L,40,0.700085,9440,N
2025_12_18_1766079275_L,41,0.173011,10850,N
2025_12_18_1766079275_L,42,0.728951,9445,N
2025_12_18_1766079275_L,43,0.474225,9445,N
2025_12_18_1766079275_L,44,0.477952,9455,N
2025_12_18_1766079275_L,45,0.187251,9431,N
2025_12_18_1766079490_L,0,0.013516,5688,N
2025_12_18_1766079490_L,1,0.004998,7829,N
2025_12_18_1766079490_L,2,0.002079,8621,N
2025_12_18_1766079490_L,3,0.017051,8043,N
2025_12_18_1766079490_L,4,0.053988,8114,N
2025_12_18_1766079490_L,5,0.268063,8161,N
2025_12_18_1766079490_L,6,0.001510,8239,N
2025_12_18_1766079490_L,7,0.006310,9718,N
2025_12_18_1766079490_L,8,0.003420,8413,N
2025_12_18_1766079490_L,9,0.002541,8483,N
2025_12_18_1766079490_L,10,0.032104,8537,N
2025_12_18_1766079490_L,11,0.021649,8627,N
2025_12_18_1766079490_L,12,0.002656,9380,N
2025_12_18_1766079490_L,13,0.003222,8797,N
2025_12_18_1766079490_L,14,0.015432,8863,N
2025_12_18_1766079490_L,15,0.002980,8927,N
2025_12_18_1766079490_L,16,0.005277,9033,N
2025_12_18_1766079490_L,17,0.250184,9774,N
2025_12_18_1766079490_L,18,0.293030,9183,N
2025_12_18_1766079490_L,19,0.003299,9274,N
2025_12_18_1766079490_L,20,0.397672,9337,N
2025_12_18_1766079490_L,21,0.206248,9438,N
2025_12_18_1766079490_L,22,0.000823,11543,N
2025_12_18_1766079490_L,23,0.023999,9410,N
2025_12_18_1766079490_L,24,0.100334,8729,N
2025_12_18_1766079490_L,25,0.781238,9364,N
2025_12_18_1766079490_L,26,0.085012,9368,N
2025_12_18_1766079490_L,27,0.081924,10046,N
2025_12_18_1766079490_L,28,0.908801,9354,N
2025_12_18_1766079490_L,29,0.489883,9374,N
2025_12_18_1766079490_L,30,0.005356,9378,N
2025_12_18_1766079490_L,31,0.160761,9384,N
2025_12_18_1766079490_L,32,0.021599,10066,N
2025_12_18_1766079490_L,33,0.423587,9358,N
2025_12_18_1766079490_L,34,0.003561,9368,N
2025_12_18_1766079490_L,35,0.007345,9373,N
2025_12_18_1766079490_L,36,0.002833,9372,N
2025_12_18_1766079490_L,37,0.247913,10765,N
2025_12_18_1766079490_L,38,0.595990,9369,N
2025_12_18_1766079490_L,39,0.650055,9371,N
2025_12_18_1766079490_L,40,0.695886,9363,N
2025_12_18_1766079490_L,41,0.018452,9350,N
2025_12_18_1766079490_L,42,0.592457,10063,N
2025_12_18_1766079490_L,43,0.134237,9371,N
2025_12_18_1766079490_L,44,0.865155,9354,N
2025_12_18_1766079490_L,45,0.013963,9421,N
2025_12_18_1766080620_L,0,0.035783,5695,N
2025_12_18_1766080620_L,1,0.015771,7835,N
2025_12_18_1766080620_L,2,0.061343,7909,N
2025_12_18_1766080620_L,3,0.029849,7996,N
2025_12_18_1766080620_L,4,0.040011,10158,N
2025_12_18_1766080620_L,5,0.882277,8145,N
2025_12_18_1766080620_L,6,0.700925,8210,N
2025_12_18_1766080620_L,7,0.012298,8281,N
2025_12_18_1766080620_L,8,0.002068,8352,N
2025_12_18_1766080620_L,9,0.012813,9087,N
2025_12_18_1766080620_L,10,0.075787,8532,N
2025_12_18_1766080620_L,11,0.091727,8609,N
2025_12_18_1766080620_L,12,0.002597,8681,N
2025_12_18_1766080620_L,13,0.002441,8751,N
2025_12_18_1766080620_L,14,0.148825,9495,N
2025_12_18_1766080620_L,15,0.001132,8919,N
2025_12_18_1766080620_L,16,0.001025,8994,N
2025_12_18_1766080620_L,17,0.012725,9071,N
2025_12_18_1766080620_L,18,0.207136,9127,N
2025_12_18_1766080620_L,19,0.009194,10601,N
2025_12_18_1766080620_L,20,0.761477,9311,N
2025_12_18_1766080620_L,21,0.007960,9384,N
2025_12_18_1766080620_L,22,0.079751,9391,N
2025_12_18_1766080620_L,23,0.874825,9395,N
2025_12_18_1766080620_L,24,0.275196,10092,N
2025_12_18_1766080620_L,25,0.408754,9397,N
2025_12_18_1766080620_L,26,0.003630,9389,N
2025_12_18_1766080620_L,27,0.715866,9390,N
2025_12_18_1766080620_L,28,0.004464,9413,N
2025_12_18_1766080620_L,29,0.014992,10112,N
2025_12_18_1766080620_L,30,0.042435,9417,N
2025_12_18_1766080620_L,31,0.279545,9402,N
2025_12_18_1766080620_L,32,0.009239,9384,N
2025_12_18_1766080620_L,33,0.076035,9398,N
2025_12_18_1766080620_L,34,0.451778,10819,N
2025_12_18_1766080620_L,35,0.475050,9423,N
2025_12_18_1766080620_L,36,0.015796,9432,N
2025_12_18_1766080620_L,37,0.368788,9445,N
2025_12_18_1766080620_L,38,0.987230,9414,N
2025_12_18_1766080620_L,39,0.006283,10127,N
2025_12_18_1766080620_L,40,0.365819,9435,N
2025_12_18_1766080620_L,41,0.500998,9437,N
2025_12_18_1766080620_L,42,0.030715,9441,N
2025_12_18_1766080620_L,43,0.447618,9424,N
2025_12_18_1766080620_L,44,0.638166,10110,N
2025_12_18_1766080620_L,45,0.006035,9430,N
2025_12_18_1766080620_L,46,0.007109,9423,N
2025_12_18_1766080620_L,47,0.014891,9410,N
2025_12_18_1766080620_L,48,0.006525,9416,N
2025_12_18_1766080620_L,49,0.011868,10811,N
2025_12_18_1766080620_L,50,0.024478,9426,N
2025_12_18_1766080620_L,51,0.007637,9412,N
2025_12_18_1766080620_L,52,0.038436,9436,N
2025_12_18_1766087628_S,0,0.012591,5707,N
2025_12_18_1766087628_S,1,0.001369,7841,N
2025_12_18_1766087628_S,2,0.000326,8604,N
2025_12_18_1766087628_S,3,0.000852,8039,N
2025_12_18_1766087628_S,4,0.007307,8103,N
2025_12_18_1766087628_S,5,0.003249,8190,N
2025_12_18_1766087628_S,6,0.001149,8242,N
2025_12_18_1766087628_S,7,0.002716,11139,N
2025_12_18_1766087628_S,8,0.000260,8454,N
2025_12_18_1766087628_S,9,0.001722,8521,N
2025_12_18_1766087628_S,10,0.000581,8566,N
2025_12_18_1766087628_S,11,0.000290,8611,N
2025_12_18_1766087628_S,12,0.001049,9381,N
2025_12_18_1766087628_S,13,0.000774,8807,N
2025_12_18_1766087628_S,14,0.013726,8870,N
2025_12_18_1766087628_S,15,0.001314,8951,N
2025_12_18_1766087628_S,16,0.002242,9002,N
2025_12_18_1766087628_S,17,0.004770,9765,N
2025_12_18_1766088788_L,0,0.126018,5668,N
2025_12_18_1766088788_L,1,0.013323,7844,N
2025_12_18_1766088788_L,2,0.010547,9280,N
2025_12_18_1766088788_L,3,0.000604,8016,N
2025_12_18_1766088788_L,4,0.957336,8068,N
2025_12_18_1766088788_L,5,0.629781,8155,N
2025_12_18_1766088788_L,6,0.407427,8218,N
2025_12_18_1766088788_L,7,0.354091,8972,N
2025_12_18_1766088788_L,8,0.217551,8380,N
2025_12_18_1766088788_L,9,0.009281,8443,N
2025_12_18_1766088788_L,10,0.008369,8524,N
2025_12_18_1766088788_L,11,0.005120,8582,N
2025_12_18_1766088788_L,12,0.010507,9375,N
2025_12_18_1766088788_L,13,0.041879,8772,N
2025_12_18_1766088788_L,14,0.024168,8855,N
2025_12_18_1766088788_L,15,0.007162,8933,N
2025_12_18_1766088788_L,16,0.006178,8978,N
2025_12_18_1766088788_L,17,0.025865,10454,N
2025_12_18_1766088788_L,18,0.005565,9183,N
2025_12_18_1766088788_L,19,0.012753,9232,N
2025_12_18_1766088788_L,20,0.002335,8633,N
2025_12_18_1766088788_L,21,0.609472,9342,N
2025_12_18_1766088788_L,22,0.557825,10044,N
2025_12_18_1766088788_L,23,0.917106,9337,N
2025_12_18_1766088788_L,24,0.755015,9344,N
2025_12_18_1766088788_L,25,0.072784,8663,N
2025_12_18_1766088788_L,26,0.104576,9278,N
2025_12_18_1766088788_L,27,0.030670,9990,N
2025_12_18_1766088788_L,28,0.566663,9312,N
2025_12_18_1766088788_L,29,0.350653,9298,N
2025_12_18_1766088788_L,30,0.556231,9298,N
2025_12_18_1766088788_L,31,0.016001,9289,N
2025_12_18_1766088788_L,32,0.003787,10685,N
2025_12_18_1766088788_L,33,0.007823,9308,N
2025_12_18_1766088788_L,34,0.004888,9303,N
2025_12_18_1766088788_L,35,0.017688,9293,N
2025_12_18_1766088788_L,36,0.728132,9286,N
2025_12_18_1766088788_L,37,0.923441,9999,N
2025_12_18_1766088788_L,38,0.033582,9293,N
2025_12_18_1766088788_L,39,0.087850,9274,N
2025_12_18_1766088788_L,40,0.012202,9273,N
2025_12_18_1766088788_L,41,0.023995,9335,N
2025_12_18_1766088788_L,42,0.030565,10037,N
2025_12_18_1766088788_L,43,0.133510,9349,N
2025_12_18_1766088788_L,44,0.036881,9340,N
2026_01_19_1768833600_S,0,0.126038,5655,N
2026_01_19_1768833600_S,1,0.025990,8524,N
2026_01_19_1768833600_S,2,0.117243,7928,N
2026_01_19_1768833600_S,3,0.072135,7988,N
2026_01_19_1768833600_S,4,0.025697,8054,N
2026_01_19_1768833600_S,5,0.125575,8116,N
2026_01_19_1768833600_S,6,0.047730,9556,N
2026_01_19_1768833600_S,7,0.005206,8274,N
2026_01_19_1768833600_S,8,0.078702,8362,N
2026_01_19_1768833600_S,9,0.026981,8437,N
2026_01_19_1768833600_S,10,0.023353,8497,N
2026_01_19_1768833600_S,11,0.302036,9261,N
2026_01_19_1768833600_S,12,0.010950,8674,N
2026_01_19_1768833600_S,13,0.008462,8749,N
2026_01_19_1768833600_S,14,0.011693,8807,N
2026_01_19_1768833600_S,15,0.049838,8908,N
2026_01_19_1768833600_S,16,0.347390,9668,N
2026_03_05_1772725200_L,0,0.010604,5768,N
2026_03_05_1772725200_L,1,0.007845,8646,N
2026_03_05_1772725200_L,2,0.008152,8043,N
2026_03_05_1772725200_L,3,0.018520,8128,N
2026_03_05_1772725200_L,4,0.214543,8202,N
2026_03_05_1772725200_L,5,0.069642,8273,N
2026_03_05_1772725200_L,6,0.354512,9732,N
2026_03_05_1772725200_L,7,0.001650,8441,N
2026_03_05_1772725200_L,8,0.006375,8514,N
2026_03_05_1772725200_L,9,0.009089,8569,N
2026_03_05_1772725200_L,10,0.149096,8630,N
2026_03_05_1772725200_L,11,0.013486,9409,N
2026_03_05_1772725200_L,12,0.045673,8825,N
2026_03_05_1772725200_L,13,0.140617,8891,N
2026_03_05_1772725200_L,14,0.022122,8961,N
2026_03_05_1772725200_L,15,0.022777,9017,N
2026_03_05_1772725200_L,16,0.021298,9788,N
2026_03_05_1772725200_L,17,0.666311,9214,N
2026_03_05_1772725200_L,18,0.069228,9273,N
2026_03_05_1772725200_L,19,0.138333,9335,N
2026_03_05_1772725200_L,20,0.165246,9412,N
2026_03_05_1772725200_L,21,NaN,12333,Y
2026_03_05_1772725200_L,22,0.105946,9476,N
2026_03_05_1772725200_L,23,0.178791,9472,N
2026_03_05_1772725200_L,24,0.635278,9470,N
2026_03_05_1772725200_L,25,0.018529,9483,N
2026_03_05_1772727140_S,0,0.012802,5770,N
2026_03_05_1772727140_S,1,0.007570,7947,N
2026_03_05_1772727140_S,2,0.007386,8027,N
2026_03_05_1772727140_S,3,0.030073,9493,N
2026_03_05_1772727140_S,4,0.520990,8195,N
2026_03_05_1772727140_S,5,0.069422,8251,N
2026_03_05_1772727140_S,6,0.006210,8316,N
2026_03_05_1772727140_S,7,0.005738,8395,N
2026_03_05_1772727140_S,8,0.457146,9154,N
2026_03_05_1772727140_S,9,0.000414,8573,N
2026_03_05_1772727140_S,10,0.892660,8684,N
2026_03_05_1772727140_S,11,0.281909,8731,N
2026_03_05_1772727140_S,12,0.116613,8781,N
2026_03_05_1772727140_S,13,0.153394,9541,N
2026_03_05_1772727140_S,14,0.005185,8964,N
2026_03_05_1772727140_S,15,0.013475,9020,N
2026_03_05_1772727140_S,16,0.104112,9101,N
2026_03_05_1772727140_S,17,0.002768,9150,N
2026_03_05_1772727140_S,18,0.013588,10626,N
2026_03_05_1772729195_L,0,0.032912,5759,N
2026_03_05_1772729195_L,1,0.009003,7928,N
2026_03_05_1772729195_L,2,0.007065,7966,N
2026_03_05_1772729195_L,3,0.032940,8049,N
2026_03_05_1772729195_L,4,0.146070,8825,N
2026_03_05_1772729195_L,5,0.030129,8226,N
2026_03_05_1772729195_L,6,0.018418,8307,N
2026_03_05_1772729195_L,7,0.032030,8360,N
2026_03_05_1772729195_L,8,0.010100,8434,N
2026_03_05_1772729195_L,9,0.112103,9197,N
2026_03_05_1772729195_L,10,0.012713,8618,N
2026_03_05_1772729195_L,11,0.015256,8686,N
2026_03_05_1772729195_L,12,0.008611,8731,N
2026_03_05_1772729195_L,13,0.013905,8803,N
2026_03_05_1772729195_L,14,0.005137,10978,N
2026_03_05_1772729195_L,15,0.013036,8973,N
2026_03_05_1772729195_L,16,0.013064,9044,N
2026_03_05_1772729195_L,17,0.018590,9137,N
2026_03_05_1772729195_L,18,0.020894,9244,N
2026_03_05_1772729195_L,19,0.011506,10001,N
2026_03_05_1772729195_L,20,0.014732,9406,N
2026_03_05_1772729195_L,21,0.006726,9479,N
2026_03_05_1772729195_L,22,0.006741,9484,N
2026_03_05_1772729195_L,23,0.024274,9471,N
2026_03_05_1772729195_L,24,0.055692,10163,N
2026_03_05_1772729195_L,25,0.025595,9480,N
2026_03_05_1772729195_L,26,0.025315,9488,N
2026_03_05_1772729195_L,27,0.014307,9477,N
2026_03_05_1772729195_L,28,0.029913,9460,N
2026_03_05_1772729195_L,29,0.018881,10870,N
2026_03_05_1772729195_L,30,0.548299,9474,N
2026_03_05_1772730000_L,0,0.059549,5718,N
2026_03_05_1772730000_L,1,0.387053,9974,N
2026_03_05_1772730000_L,2,0.056986,7976,N
2026_03_05_1772730000_L,3,0.004413,8063,N
2026_03_05_1772730000_L,4,0.029962,8153,N
2026_03_05_1772730000_L,5,0.016787,8228,N
2026_03_05_1772730000_L,6,0.025928,8989,N
2026_03_05_1772730000_L,7,0.639313,8405,N
2026_03_05_1772730000_L,8,0.987379,8478,N
2026_03_05_1772730000_L,9,0.474370,8538,N
2026_03_05_1772730000_L,10,0.031261,8595,N
2026_03_05_1772730000_L,11,0.201064,9362,N
2026_03_05_1772730000_L,12,0.350352,8783,N
2026_03_05_1772730000_L,13,0.637837,8850,N
2026_03_05_1772730000_L,14,0.111041,8917,N
2026_03_05_1772730000_L,15,0.181816,8966,N
2026_03_05_1772730000_L,16,0.803823,10447,N
2026_03_05_1772730000_L,17,0.715941,9167,N
2026_03_05_1772731140_S,0,0.023809,5741,N
2026_03_05_1772731140_S,1,0.006118,7912,N
2026_03_05_1772731140_S,2,0.000990,8678,N
2026_03_05_1772731140_S,3,0.018251,8092,N
2026_03_05_1772731140_S,4,0.110733,8168,N
2026_03_05_1772731140_S,5,0.032779,8240,N
2026_03_05_1772731140_S,6,0.008078,8307,N
2026_03_05_1772731140_S,7,0.048519,9066,N
2026_03_05_1772731140_S,8,0.054447,8469,N
2026_03_05_1772731140_S,9,0.001462,8523,N
2026_03_05_1772731140_S,10,0.082234,8594,N
2026_03_05_1772731140_S,11,0.002708,8686,N
2026_03_05_1772731140_S,12,0.031095,10148,N
2026_03_05_1772731140_S,13,0.014226,8873,N
2026_03_05_1772731140_S,14,0.052794,8951,N
2026_03_05_1772731140_S,15,0.041320,9000,N
2026_03_05_1772731140_S,16,0.004875,9072,N
2026_03_05_1772731140_S,17,0.030266,9842,N
2026_03_05_1772731140_S,18,0.026526,9272,N
2026_03_05_1772731140_S,19,0.942941,9371,N
2026_03_05_1772731140_S,20,0.374443,9451,N
2026_03_05_1772731140_S,21,0.106284,9497,N
2026_03_05_1772731140_S,22,0.037825,10211,N
2026_03_05_1772731140_S,23,0.940634,9514,N
2026_03_05_1772731140_S,24,0.383779,9515,N
2026_03_05_1772731140_S,25,0.010462,9504,N
2026_03_05_1772731140_S,26,0.189849,9508,N
2026_03_05_1772731140_S,27,0.009031,10926,N
2026_03_05_1772731140_S,28,0.124654,9514,N
2026_03_05_1772731140_S,29,0.244443,9539,N
2026_03_05_1772731140_S,30,0.095787,9539,N
2026_03_05_1772731140_S,31,0.007582,9550,N
2026_03_05_1772731140_S,32,0.020130,10248,N
2026_03_05_1772731140_S,33,0.092352,9586,N
2026_03_05_1772731140_S,34,0.671947,9592,N
2026_03_05_1772731140_S,35,0.031259,9593,N
2026_03_05_1772731140_S,36,0.352407,9587,N
2026_03_05_1772731140_S,37,0.498209,10294,N
2026_03_05_1772731140_S,38,0.217524,9595,N
2026_03_05_1772731140_S,39,0.203979,9595,N
2026_03_05_1772731140_S,40,0.653421,9598,N
2026_03_05_1772731140_S,41,0.482538,9597,N
2026_03_05_1772731140_S,42,0.192423,11722,N
2026_03_05_1772731140_S,43,0.028021,9612,N
2026_03_05_1772731140_S,44,0.110024,9599,N
2026_03_05_1772731140_S,45,0.329559,9595,N
2026_03_05_1772731140_S,46,0.694263,9618,N
2026_03_05_1772731140_S,47,0.018112,10311,N
2026_03_05_1772731140_S,48,0.269614,9610,N
2026_03_05_1772731780_S,0,0.005921,5764,N
2026_03_05_1772731780_S,1,0.002901,9343,N
2026_03_05_1772731780_S,2,0.002536,8060,N
2026_03_05_1772731780_S,3,0.002285,8136,N
2026_03_05_1772731780_S,4,0.001963,8189,N
2026_03_05_1772731780_S,5,0.000857,8235,N
2026_03_05_1772731780_S,6,0.012630,9026,N
2026_03_05_1772731780_S,7,0.000675,8439,N
2026_03_05_1772731780_S,8,0.001218,8532,N
2026_03_05_1772731780_S,9,0.004484,8616,N
2026_03_05_1772731780_S,10,0.003753,8666,N
2026_03_05_1772731780_S,11,0.007875,9432,N
2026_03_05_1772731780_S,12,0.927484,8848,N
2026_03_05_1772731780_S,13,0.621036,8922,N
2026_03_05_1772731780_S,14,0.464479,9002,N
2026_03_05_1772731780_S,15,0.000570,9062,N
2026_03_05_1772731780_S,16,0.012651,10533,N
2026_03_05_1772731780_S,17,0.003706,9252,N
2026_03_05_1772731780_S,18,0.002327,9345,N
2026_03_05_1772731780_S,19,0.002041,9398,N
2026_03_05_1772731780_S,20,0.003862,9482,N
2026_03_05_1772731780_S,21,0.005771,10244,N
2026_03_05_1772731780_S,22,0.002909,9574,N
2026_03_05_1772731780_S,23,0.000721,9580,N
2026_03_05_1772731780_S,24,0.003008,9590,N
2026_03_05_1772731780_S,25,0.047502,9588,N
2026_03_05_1772731780_S,26,0.643810,10295,N
