**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,r_h1,r_h2,delta,abs_delta,sign_flip,n_h1,n_h2
15m,vol_mean_w,z_low_w,DOWN_CHOPPY,0.09379790461806659,0.10095890637099209,0.0071610017529255,0.0071610017529255,False,1716,1272
15m,vol_mean_w,z_low_w,FLAT_SMOOTH,0.032251532613399504,0.05569571359629338,0.023444180982893872,0.023444180982893872,False,5682,4176
15m,vol_mean_w,z_low_w,FLAT_CHOPPY,0.05770318161060646,0.03339793425998524,-0.02430524735062122,0.02430524735062122,False,8736,9579
15m,vol_mean_w,SE_high_w,UP_SMOOTH,0.488706913668372,0.580207928423996,0.09150101475562405,0.09150101475562405,False,3324,3822
15m,vol_mean_w,SE_high_w,UP_CHOPPY,0.6871930802824691,0.45347304222831225,-0.2337200380541568,0.2337200380541568,False,996,2928
15m,vol_mean_w,SE_high_w,DOWN_SMOOTH,0.6072987661578806,0.7273392472683148,0.1200404811104342,0.1200404811104342,False,2778,1884
15m,vol_mean_w,SE_high_w,DOWN_CHOPPY,0.7285741320407964,0.7525114747340188,0.023937342693222452,0.023937342693222452,False,1716,1272
15m,vol_mean_w,SE_high_w,FLAT_SMOOTH,0.5684257684069959,0.06449649360219284,-0.503929274804803,0.503929274804803,False,5682,4176
15m,vol_mean_w,SE_high_w,FLAT_CHOPPY,0.6098475341610743,0.6542763333619529,0.04442879920087861,0.04442879920087861,False,8736,9579
15m,vol_mean_w,SE_low_w,UP_SMOOTH,0.5627782267729236,0.6567876812555034,0.0940094544825798,0.0940094544825798,False,3324,3822
15m,vol_mean_w,SE_low_w,UP_CHOPPY,0.7256097509773057,0.6308316144975104,-0.09477813647979538,0.09477813647979538,False,996,2928
15m,vol_mean_w,SE_low_w,DOWN_SMOOTH,0.5750147449355887,0.7862943361345268,0.21127959119893813,0.21127959119893813,False,2778,1884
15m,vol_mean_w,SE_low_w,DOWN_CHOPPY,0.6940597862096378,0.8188515870149765,0.12479180080533869,0.12479180080533869,False,1716,1272
15m,vol_mean_w,SE_low_w,FLAT_SMOOTH,0.5621381181623997,0.09160580248122024,-0.4705323156811794,0.4705323156811794,False,5682,4176
15m,vol_mean_w,SE_low_w,FLAT_CHOPPY,0.6419437446770195,0.6403561442112334,-0.0015876004657860987,0.0015876004657860987,False,8736,9579
15m,vol_mean_w,hurst_w,UP_SMOOTH,-0.03584073504607371,-0.19000177258273288,-0.15416103753665916,0.15416103753665916,False,3324,3822
15m,vol_mean_w,hurst_w,UP_CHOPPY,-0.0354221307296133,0.10879637295999571,0.144218503689609,0.144218503689609,False,996,2928
15m,vol_mean_w,hurst_w,DOWN_SMOOTH,-0.03312566303884062,0.02737582143946203,0.06050148447830265,0.06050148447830265,False,2778,1884
15m,vol_mean_w,hurst_w,DOWN_CHOPPY,0.05470608077879524,-0.044066365714171156,-0.0987724464929664,0.0987724464929664,False,1716,1272
15m,vol_mean_w,hurst_w,FLAT_SMOOTH,-0.026296435573712928,-0.021605971880737287,0.004690463692975641,0.004690463692975641,False,5682,4176
15m,vol_mean_w,hurst_w,FLAT_CHOPPY,-0.004858835523460368,-0.03678073168080887,-0.0319218961573485,0.0319218961573485,False,8736,9579
15m,vol_mean_w,reversion_prob_w,UP_SMOOTH,0.06983940838298842,-0.01900820738909601,-0.08884761577208444,0.08884761577208444,False,3324,3822
15m,vol_mean_w,reversion_prob_w,UP_CHOPPY,0.03957352826018759,0.06800239677507945,0.02842886851489186,0.02842886851489186,False,996,2928
15m,vol_mean_w,reversion_prob_w,DOWN_SMOOTH,0.009023545510026385,0.06561154418079561,0.056587998670769225,0.056587998670769225,False,2778,1884
15m,vol_mean_w,reversion_prob_w,DOWN_CHOPPY,0.06844807384137694,0.09177683137708367,0.023328757535706734,0.023328757535706734,False,1716,1272
15m,vol_mean_w,reversion_prob_w,FLAT_SMOOTH,0.01110329770866706,0.07665685453327056,0.06555355682460351,0.06555355682460351,False,5682,4176
15m,vol_mean_w,reversion_prob_w,FLAT_CHOPPY,0.020007911278253982,0.04619187999497735,0.026183968716723367,0.026183968716723367,False,8736,9579
15m,vol_mean_w,swing_noise_w,UP_SMOOTH,0.4606699948972943,0.5038004095960864,0.043130414698792086,0.043130414698792086,False,3324,3822
15m,vol_mean_w,swing_noise_w,UP_CHOPPY,0.5999925938334252,0.5348437552609249,-0.06514883857250031,0.06514883857250031,False,996,2928
15m,vol_mean_w,swing_noise_w,DOWN_SMOOTH,0.5233751032570112,0.7140175580683551,0.1906424548113439,0.1906424548113439,False,2778,1884
15m,vol_mean_w,swing_noise_w,DOWN_CHOPPY,0.6117851864779753,0.5646302731581816,-0.04715491331979371,0.04715491331979371,False,1716,1272
15m,vol_mean_w,swing_noise_w,FLAT_SMOOTH,0.39914551868072146,0.030211624068829872,-0.3689338946118916,0.3689338946118916,False,5628,4176
15m,vol_mean_w,swing_noise_w,FLAT_CHOPPY,0.47412821798780136,0.5328888290120865,0.05876061102428509,0.05876061102428509,False,8736,9579
15m,vol_sigma_w,vwap_w,UP_SMOOTH,-0.12818927065608127,0.007244571217623169,0.13543384187370444,0.13543384187370444,False,3324,3822
15m,vol_sigma_w,vwap_w,UP_CHOPPY,-0.1382965054420077,-0.020425037432517137,0.11787146800949055,0.11787146800949055,False,996,2928
15m,vol_sigma_w,vwap_w,DOWN_SMOOTH,-0.024490857194863293,0.12158084493055356,0.14607170212541684,0.14607170212541684,False,2778,1884
15m,vol_sigma_w,vwap_w,DOWN_CHOPPY,0.12403166259787915,-0.002648725950372317,-0.12668038854825148,0.12668038854825148,False,1716,1272
15m,vol_sigma_w,vwap_w,FLAT_SMOOTH,-0.11258794394926006,-0.10529179789398266,0.007296146055277397,0.007296146055277397,False,5682,4176
15m,vol_sigma_w,vwap_w,FLAT_CHOPPY,-0.07736500261451802,0.013027929806325573,0.09039293242084359,0.09039293242084359,False,8736,9579
15m,vol_sigma_w,z_se_w,UP_SMOOTH,-0.013257290325256023,0.04894109883046123,0.06219838915571725,0.06219838915571725,False,3324,3822
15m,vol_sigma_w,z_se_w,UP_CHOPPY,0.06270066564708314,0.030209496652734192,-0.03249116899434895,0.03249116899434895,False,996,2928
15m,vol_sigma_w,z_se_w,DOWN_SMOOTH,-0.008849981151437362,-0.03922355645341959,-0.03037357530198223,0.03037357530198223,False,2778,1884
15m,vol_sigma_w,z_se_w,DOWN_CHOPPY,0.048564473812994405,0.07618586350409784,0.027621389691103435,0.027621389691103435,False,1716,1272
15m,vol_sigma_w,z_se_w,FLAT_SMOOTH,-0.02057424201499917,0.003205541228913319,0.02377978324391249,0.02377978324391249,False,5682,4176
15m,vol_sigma_w,z_se_w,FLAT_CHOPPY,0.021557354229695534,0.01036292563868661,-0.011194428591008923,0.011194428591008923,False,8736,9579
15m,vol_sigma_w,z_high_w,UP_SMOOTH,-0.025694508601502068,0.03821214449822969,0.06390665309973176,0.06390665309973176,False,3324,3822
15m,vol_sigma_w,z_high_w,UP_CHOPPY,0.06118340499535217,0.013956545214864922,-0.047226859780487254,0.047226859780487254,False,996,2928
15m,vol_sigma_w,z_high_w,DOWN_SMOOTH,-0.03853788346851602,-0.0945959180760121,-0.05605803460749608,0.05605803460749608,False,2778,1884
15m,vol_sigma_w,z_high_w,DOWN_CHOPPY,0.023953457498048756,0.03492375752821576,0.010970300030167007,0.010970300030167007,False,1716,1272
15m,vol_sigma_w,z_high_w,FLAT_SMOOTH,-0.03579173400140631,-0.008259340790446514,0.027532393210959797,0.027532393210959797,False,5682,4176
15m,vol_sigma_w,z_high_w,FLAT_CHOPPY,0.006808643074060959,-0.018533342156716332,-0.02534198523077729,0.02534198523077729,False,8736,9579
15m,vol_sigma_w,z_low_w,UP_SMOOTH,0.020618837869285117,0.07923331618165372,0.0586144783123686,0.0586144783123686,False,3324,3822
15m,vol_sigma_w,z_low_w,UP_CHOPPY,0.06505951145919138,0.04252883531604687,-0.02253067614314451,0.02253067614314451,False,996,2928
15m,vol_sigma_w,z_low_w,DOWN_SMOOTH,-0.004380577049356849,-0.03401467346389276,-0.02963409641453591,0.02963409641453591,False,2778,1884
15m,vol_sigma_w,z_low_w,DOWN_CHOPPY,0.07085861571641572,0.0740159057520664,0.003157290035650684,0.003157290035650684,False,1716,1272
15m,vol_sigma_w,z_low_w,FLAT_SMOOTH,0.0006814494617994056,0.01678226525440299,0.016100815792603584,0.016100815792603584,False,5682,4176
15m,vol_sigma_w,z_low_w,FLAT_CHOPPY,0.030046031139464566,0.023031016106791532,-0.007015015032673034,0.007015015032673034,False,8736,9579
15m,vol_sigma_w,SE_high_w,UP_SMOOTH,0.45648570013453177,0.6701539587707693,0.21366825863623756,0.21366825863623756,False,3324,3822
15m,vol_sigma_w,SE_high_w,UP_CHOPPY,0.5734129416068422,0.47173662592763643,-0.10167631567920576,0.10167631567920576,False,996,2928
15m,vol_sigma_w,SE_high_w,DOWN_SMOOTH,0.4879608497182476,0.6289931404712846,0.14103229075303703,0.14103229075303703,False,2778,1884
15m,vol_sigma_w,SE_high_w,DOWN_CHOPPY,0.6430267857509129,0.6009996889559183,-0.04202709679499461,0.04202709679499461,False,1716,1272
15m,vol_sigma_w,SE_high_w,FLAT_SMOOTH,0.4897660684957466,0.07829877653542112,-0.4114672919603255,0.4114672919603255,False,5682,4176
15m,vol_sigma_w,SE_high_w,FLAT_CHOPPY,0.46419435931277364,0.645957394527117,0.18176303521434334,0.18176303521434334,False,8736,9579
15m,vol_sigma_w,SE_low_w,UP_SMOOTH,0.4898428321132105,0.6716814696690198,0.18183863755580926,0.18183863755580926,False,3324,3822
15m,vol_sigma_w,SE_low_w,UP_CHOPPY,0.6113264242852562,0.6397844302411542,0.02845800595589798,0.02845800595589798,False,996,2928
15m,vol_sigma_w,SE_low_w,DOWN_SMOOTH,0.5143885360186163,0.6993406394032438,0.18495210338462742,0.18495210338462742,False,2778,1884
15m,vol_sigma_w,SE_low_w,DOWN_CHOPPY,0.6679209586830629,0.6751216085691131,0.007200649886050181,0.007200649886050181,False,1716,1272
15m,vol_sigma_w,SE_low_w,FLAT_SMOOTH,0.4958126829192625,0.09832195823109854,-0.39749072468816393,0.39749072468816393,False,5682,4176
15m,vol_sigma_w,SE_low_w,FLAT_CHOPPY,0.4968035596034958,0.6402818409584581,0.14347828135496227,0.14347828135496227,False,8736,9579
15m,vol_sigma_w,hurst_w,UP_SMOOTH,-0.026936841520572127,-0.2002280200205911,-0.17329117850001896,0.17329117850001896,False,3324,3822
15m,vol_sigma_w,hurst_w,UP_CHOPPY,0.05527155321382928,0.12431735543774587,0.0690458022239166,0.0690458022239166,False,996,2928
15m,vol_sigma_w,hurst_w,DOWN_SMOOTH,-0.07387406412308885,0.005528257671137799,0.07940232179422664,0.07940232179422664,False,2778,1884
15m,vol_sigma_w,hurst_w,DOWN_CHOPPY,0.03326312303244347,-0.013713216267763223,-0.04697633930020669,0.04697633930020669,False,1716,1272
15m,vol_sigma_w,hurst_w,FLAT_SMOOTH,0.004621175921783077,0.02050078385126874,0.015879607929485666,0.015879607929485666,False,5682,4176
15m,vol_sigma_w,hurst_w,FLAT_CHOPPY,-0.026067776037128097,-0.06502691389452343,-0.03895913785739534,0.03895913785739534,False,8736,9579
15m,vol_sigma_w,reversion_prob_w,UP_SMOOTH,0.007978666263328002,-0.10876848471457574,-0.11674715097790375,0.11674715097790375,False,3324,3822
15m,vol_sigma_w,reversion_prob_w,UP_CHOPPY,-0.06300944700079704,-0.015297703922002234,0.047711743078794805,0.047711743078794805,False,996,2928
15m,vol_sigma_w,reversion_prob_w,DOWN_SMOOTH,-0.1130990866396502,-0.057261370978083655,0.05583771566156654,0.05583771566156654,False,2778,1884
15m,vol_sigma_w,reversion_prob_w,DOWN_CHOPPY,-0.022629167407824703,-0.022738557635809033,-0.00010939022798433021,0.00010939022798433021,False,1716,1272
15m,vol_sigma_w,reversion_prob_w,FLAT_SMOOTH,-0.037541737088199474,0.0101955484380986,0.04773728552629807,0.04773728552629807,False,5682,4176
15m,vol_sigma_w,reversion_prob_w,FLAT_CHOPPY,-0.03651660075800971,-0.03864131312032928,-0.002124712362319571,0.002124712362319571,False,8736,9579
15m,vol_sigma_w,swing_noise_w,UP_SMOOTH,0.3654950303358146,0.41247521027192874,0.04698017993611414,0.04698017993611414,False,3324,3822
15m,vol_sigma_w,swing_noise_w,UP_CHOPPY,0.40391386107378735,0.4293871741745701,0.02547331310078277,0.02547331310078277,False,996,2928
15m,vol_sigma_w,swing_noise_w,DOWN_SMOOTH,0.32845685519816553,0.5504602785152838,0.22200342331711825,0.22200342331711825,False,2778,1884
15m,vol_sigma_w,swing_noise_w,DOWN_CHOPPY,0.48572678160067434,0.4199688094758187,-0.06575797212485562,0.06575797212485562,False,1716,1272
15m,vol_sigma_w,swing_noise_w,FLAT_SMOOTH,0.2977538263324219,0.013675844223055417,-0.2840779821093665,0.2840779821093665,False,5628,4176
15m,vol_sigma_w,swing_noise_w,FLAT_CHOPPY,0.3064412061240749,0.4289901645122036,0.12254895838812874,0.12254895838812874,False,8736,9579
15m,vwap_w,z_se_w,UP_SMOOTH,0.00012411615934391267,-0.022794157643355278,-0.02291827380269919,0.02291827380269919,False,3324,3822
15m,vwap_w,z_se_w,UP_CHOPPY,-0.024928497402643104,-0.005620422857805827,0.019308074544837277,0.019308074544837277,False,996,2928
15m,vwap_w,z_se_w,DOWN_SMOOTH,0.0024865555689137222,-0.005934157856532282,-0.008420713425446005,0.008420713425446005,False,2778,1884
15m,vwap_w,z_se_w,DOWN_CHOPPY,-0.054122757706493364,-0.04143790187081612,0.012684855835677245,0.012684855835677245,False,1716,1272
15m,vwap_w,z_se_w,FLAT_SMOOTH,-0.020266311325656993,-0.027527593477537214,-0.007261282151880221,0.007261282151880221,False,5682,4176
15m,vwap_w,z_se_w,FLAT_CHOPPY,-0.013554331850249568,-0.011197833746008246,0.0023564981042413224,0.0023564981042413224,False,8736,9579
15m,vwap_w,z_high_w,UP_SMOOTH,0.008966200754594771,-0.024889927535924623,-0.03385612829051939,0.03385612829051939,False,3324,3822
15m,vwap_w,z_high_w,UP_CHOPPY,-0.024767107466640733,-0.01358948424062395,0.011177623226016783,0.011177623226016783,False,996,2928
15m,vwap_w,z_high_w,DOWN_SMOOTH,0.00035554391585550195,-0.003962804789819696,-0.0043183487056751985,0.0043183487056751985,False,2778,1884
15m,vwap_w,z_high_w,DOWN_CHOPPY,-0.057169304264410616,-0.03535779477909757,0.021811509485313046,0.021811509485313046,False,1716,1272
15m,vwap_w,z_high_w,FLAT_SMOOTH,-0.020870004262170273,-0.01234656371900291,0.008523440543167362,0.008523440543167362,False,5682,4176
15m,vwap_w,z_high_w,FLAT_CHOPPY,-0.0074894073194506396,-0.00032143288141901093,0.007167974438031629,0.007167974438031629,False,8736,9579
15m,vwap_w,z_low_w,UP_SMOOTH,-0.008334444455776309,-0.03273563472913478,-0.02440119027335847,0.02440119027335847,False,3324,3822
15m,vwap_w,z_low_w,UP_CHOPPY,-0.004531591958035684,-0.005653134815037591,-0.0011215428570019066,0.0011215428570019066,False,996,2928
15m,vwap_w,z_low_w,DOWN_SMOOTH,0.00017583193580300967,0.00179386900683729,0.0016180370710342804,0.0016180370710342804,False,2778,1884
15m,vwap_w,z_low_w,DOWN_CHOPPY,-0.04800866233000802,-0.031060939879279253,0.01694772245072877,0.01694772245072877,False,1716,1272
15m,vwap_w,z_low_w,FLAT_SMOOTH,-0.037271703855891784,-0.021568186494755583,0.0157035173611362,0.0157035173611362,False,5682,4176
15m,vwap_w,z_low_w,FLAT_CHOPPY,-0.015340199008084605,-0.019035286844114818,-0.0036950878360302135,0.0036950878360302135,False,8736,9579
15m,vwap_w,SE_high_w,UP_SMOOTH,-0.42580791954467295,-0.170228543106858,0.2555793764378149,0.2555793764378149,False,3324,3822
15m,vwap_w,SE_high_w,UP_CHOPPY,-0.5704372148337932,-0.32923282289402034,0.24120439193977283,0.24120439193977283,False,996,2928
15m,vwap_w,SE_high_w,DOWN_SMOOTH,-0.5512686992094381,-0.11146353062817163,0.4398051685812665,0.4398051685812665,False,2778,1884
15m,vwap_w,SE_high_w,DOWN_CHOPPY,-0.14080435690563184,-0.18708569113923515,-0.04628133423360331,0.04628133423360331,False,1716,1272
15m,vwap_w,SE_high_w,FLAT_SMOOTH,-0.3586238673490366,-0.08355998057878322,0.2750638867702534,0.2750638867702534,False,5682,4176
15m,vwap_w,SE_high_w,FLAT_CHOPPY,-0.4083644062685998,-0.2580575619899393,0.15030684427866053,0.15030684427866053,False,8736,9579
15m,vwap_w,SE_low_w,UP_SMOOTH,-0.4103899164143386,-0.1597452492116661,0.2506446672026725,0.2506446672026725,False,3324,3822
15m,vwap_w,SE_low_w,UP_CHOPPY,-0.6409090249529361,-0.26299372706972146,0.37791529788321465,0.37791529788321465,False,996,2928
15m,vwap_w,SE_low_w,DOWN_SMOOTH,-0.4876270669100741,-0.059501345332156064,0.42812572157791806,0.42812572157791806,False,2778,1884
15m,vwap_w,SE_low_w,DOWN_CHOPPY,-0.09208104961028069,-0.05435130260444256,0.03772974700583812,0.03772974700583812,False,1716,1272
15m,vwap_w,SE_low_w,FLAT_SMOOTH,-0.27430751685466204,-0.08237364507909235,0.1919338717755697,0.1919338717755697,False,5682,4176
15m,vwap_w,SE_low_w,FLAT_CHOPPY,-0.409571412827448,-0.26174218249507747,0.14782923033237055,0.14782923033237055,False,8736,9579
15m,vwap_w,hurst_w,UP_SMOOTH,-0.15108086253708566,-0.11378822451875181,0.03729263801833385,0.03729263801833385,False,3324,3822
15m,vwap_w,hurst_w,UP_CHOPPY,0.2716003639894557,-0.16238239043927158,-0.43398275442872725,0.43398275442872725,True,996,2928
15m,vwap_w,hurst_w,DOWN_SMOOTH,0.238363796613198,0.1354550590483339,-0.1029087375648641,0.1029087375648641,False,2778,1884
15m,vwap_w,hurst_w,DOWN_CHOPPY,-0.0642087600289495,-0.18680479517480927,-0.12259603514585977,0.12259603514585977,False,1716,1272
15m,vwap_w,hurst_w,FLAT_SMOOTH,0.10804891809204065,0.2586583886920011,0.15060947059996044,0.15060947059996044,False,5682,4176
15m,vwap_w,hurst_w,FLAT_CHOPPY,-0.08097656517011868,0.00577116472844305,0.08674772989856173,0.08674772989856173,False,8736,9579
15m,vwap_w,reversion_prob_w,UP_SMOOTH,0.005803120397540155,0.010980208196298179,0.0051770877987580245,0.0051770877987580245,False,3324,3822
15m,vwap_w,reversion_prob_w,UP_CHOPPY,-0.022878081673345717,-0.01955204735193589,0.003326034321409828,0.003326034321409828,False,996,2928
15m,vwap_w,reversion_prob_w,DOWN_SMOOTH,-0.01965320932796119,-0.0491248875769334,-0.029471678248972212,0.029471678248972212,False,2778,1884
15m,vwap_w,reversion_prob_w,DOWN_CHOPPY,-0.02316366260743837,-0.05929695762713114,-0.03613329501969277,0.03613329501969277,False,1716,1272
15m,vwap_w,reversion_prob_w,FLAT_SMOOTH,-0.018995635943418302,0.027357654148298268,0.04635329009171657,0.04635329009171657,False,5682,4176
15m,vwap_w,reversion_prob_w,FLAT_CHOPPY,0.0044268041161690825,-0.022502753876116315,-0.0269295579922854,0.0269295579922854,False,8736,9579
15m,vwap_w,swing_noise_w,UP_SMOOTH,-0.42741272468256125,-0.2633148592076415,0.16409786547491972,0.16409786547491972,False,3324,3822
15m,vwap_w,swing_noise_w,UP_CHOPPY,-0.70367837328884,-0.46359518694505375,0.24008318634378623,0.24008318634378623,False,996,2928
15m,vwap_w,swing_noise_w,DOWN_SMOOTH,-0.6733990044524997,-0.07090694379001453,0.6024920606624852,0.6024920606624852,False,2778,1884
15m,vwap_w,swing_noise_w,DOWN_CHOPPY,-0.25576879809092506,-0.27507884847944797,-0.019310050388522904,0.019310050388522904,False,1716,1272
15m,vwap_w,swing_noise_w,FLAT_SMOOTH,-0.3856659151268078,-0.07792611408751406,0.30773980103929377,0.30773980103929377,False,5628,4176
15m,vwap_w,swing_noise_w,FLAT_CHOPPY,-0.5306105032885544,-0.31551826554040696,0.21509223774814745,0.21509223774814745,False,8736,9579
15m,z_se_w,z_high_w,UP_SMOOTH,0.8423738906153301,0.825023314903695,-0.01735057571163512,0.01735057571163512,False,3324,3822
15m,z_se_w,z_high_w,UP_CHOPPY,0.8445328468230195,0.8113571684500797,-0.03317567837293989,0.03317567837293989,False,996,2928
15m,z_se_w,z_high_w,DOWN_SMOOTH,0.8045306204204575,0.779970215048193,-0.02456040537226456,0.02456040537226456,False,2778,1884
15m,z_se_w,z_high_w,DOWN_CHOPPY,0.8258123945934474,0.8053762671073089,-0.020436127486138433,0.020436127486138433,False,1716,1272
15m,z_se_w,z_high_w,FLAT_SMOOTH,0.8198449855247474,0.8006742441020537,-0.019170741422693705,0.019170741422693705,False,5682,4176
15m,z_se_w,z_high_w,FLAT_CHOPPY,0.8300003202627492,0.8075443604595433,-0.022455959803205916,0.022455959803205916,False,8736,9579
15m,z_se_w,z_low_w,UP_SMOOTH,0.810505352010032,0.7626790302650499,-0.047826321744982137,0.047826321744982137,False,3324,3822
15m,z_se_w,z_low_w,UP_CHOPPY,0.7824441099835495,0.798392653179018,0.015948543195468456,0.015948543195468456,False,996,2928
15m,z_se_w,z_low_w,DOWN_SMOOTH,0.8593975958405076,0.8557799634583221,-0.003617632382185487,0.003617632382185487,False,2778,1884
15m,z_se_w,z_low_w,DOWN_CHOPPY,0.863275940597425,0.8173832285299731,-0.045892712067451824,0.045892712067451824,False,1716,1272
15m,z_se_w,z_low_w,FLAT_SMOOTH,0.8413623742193035,0.8216706208901057,-0.019691753329197814,0.019691753329197814,False,5682,4176
15m,z_se_w,z_low_w,FLAT_CHOPPY,0.8358974327920732,0.8204512914948271,-0.015446141297246085,0.015446141297246085,False,8736,9579
15m,z_se_w,SE_high_w,UP_SMOOTH,0.010207635798165325,0.04440988098486352,0.0342022451866982,0.0342022451866982,False,3324,3822
15m,z_se_w,SE_high_w,UP_CHOPPY,0.014662462167056415,0.0011035982004390587,-0.013558863966617356,0.013558863966617356,False,996,2928
